1f9d1-1f3fd-200d-1f9af,person_with_white_cane_medium_skin_tone
1f9d1-1f3fd-200d-1f91d-200d-1f9d1-1f3ff,people_holding_hands_medium_skin_tone_dark_skin_tone
1f9d1-1f3fd-200d-1f91d-200d-1f9d1-1f3fe,people_holding_hands_medium_skin_tone_medium-dark_skin_tone
1f9d1-1f3fd-200d-1f91d-200d-1f9d1-1f3fd,people_holding_hands_medium_skin_tone
1f9d1-1f3fd-200d-1f91d-200d-1f9d1-1f3fc,people_holding_hands_medium_skin_tone_medium-light_skin_tone
1f9d1-1f3fd-200d-1f91d-200d-1f9d1-1f3fb,people_holding_hands_medium_skin_tone_light_skin_tone
1f9d1-1f3fd-200d-1f692,firefighter_medium_skin_tone
1f9d1-1f3fd-200d-1f680,astronaut_medium_skin_tone
1f9d1-1f3fd-200d-1f52c,scientist_medium_skin_tone
1f9d1-1f3fd-200d-1f527,mechanic_medium_skin_tone
1f9d1-1f3fd-200d-1f4bc,office_worker_medium_skin_tone
1f9d1-1f3fd-200d-1f4bb,technologist_medium_skin_tone
1f9d1-1f3fd-200d-1f3ed,factory_worker_medium_skin_tone
1f9d1-1f3fd-200d-1f3eb,teacher_medium_skin_tone
1f9d1-1f3fd-200d-1f3a8,artist_medium_skin_tone
1f9d1-1f3fd-200d-1f3a4,singer_medium_skin_tone
1f9d1-1f3fd-200d-1f393,student_medium_skin_tone
1f9d1-1f3fd-200d-1f384,mx_claus_medium_skin_tone
1f9d1-1f3fd-200d-1f37c,person_feeding_baby_medium_skin_tone
1f9d1-1f3fd-200d-1f373,cook_medium_skin_tone
1f9d1-1f3fd-200d-1f33e,farmer_medium_skin_tone
1f9d1-1f3fd,person_medium_skin_tone
1f9d1-1f3fc-200d-2764-200d-1f9d1-1f3ff,couple_with_heart_person_person_medium-light_skin_tone_dark_skin_tone
1f9d1-1f3fc-200d-2764-200d-1f9d1-1f3fe,couple_with_heart_person_person_medium-light_skin_tone_medium-dark_skin_tone
1f9d1-1f3fc-200d-2764-200d-1f9d1-1f3fd,couple_with_heart_person_person_medium-light_skin_tone_medium_skin_tone
1f9d1-1f3fc-200d-2764-200d-1f9d1-1f3fb,couple_with_heart_person_person_medium-light_skin_tone_light_skin_tone
1f9d1-1f3fc-200d-2764-200d-1f48b-200d-1f9d1-1f3ff,kiss_person_person_medium-light_skin_tone_dark_skin_tone
1f9d1-1f3fc-200d-2764-200d-1f48b-200d-1f9d1-1f3fe,kiss_person_person_medium-light_skin_tone_medium-dark_skin_tone
1f9d1-1f3fc-200d-2764-200d-1f48b-200d-1f9d1-1f3fd,kiss_person_person_medium-light_skin_tone_medium_skin_tone
1f9d1-1f3fc-200d-2764-200d-1f48b-200d-1f9d1-1f3fb,kiss_person_person_medium-light_skin_tone_light_skin_tone
1f9d1-1f3fc-200d-2708,pilot_medium-light_skin_tone
1f9d1-1f3fc-200d-2696,judge_medium-light_skin_tone
1f9d1-1f3fc-200d-2695,health_worker_medium-light_skin_tone
1f9d1-1f3fc-200d-1f9bd,person_in_manual_wheelchair_medium-light_skin_tone
1f9d1-1f3fc-200d-1f9bc,person_in_motorized_wheelchair_medium-light_skin_tone
1f9d1-1f3fc-200d-1f9b3,person_medium-light_skin_tone_white_hair
1f9d1-1f3fc-200d-1f9b2,person_medium-light_skin_tone_bald
1f9d1-1f3fc-200d-1f9b1,person_medium-light_skin_tone_curly_hair
1f9d1-1f3fc-200d-1f9b0,person_medium-light_skin_tone_red_hair
1f9d1-1f3fc-200d-1f9af,person_with_white_cane_medium-light_skin_tone
1f9d1-1f3fc-200d-1f91d-200d-1f9d1-1f3ff,people_holding_hands_medium-light_skin_tone_dark_skin_tone
1f9d1-1f3fc-200d-1f91d-200d-1f9d1-1f3fe,people_holding_hands_medium-light_skin_tone_medium-dark_skin_tone
1f9d1-1f3fc-200d-1f91d-200d-1f9d1-1f3fd,people_holding_hands_medium-light_skin_tone_medium_skin_tone
1f9d1-1f3fc-200d-1f91d-200d-1f9d1-1f3fc,people_holding_hands_medium-light_skin_tone
1f9d1-1f3fc-200d-1f91d-200d-1f9d1-1f3fb,people_holding_hands_medium-light_skin_tone_light_skin_tone
1f9d1-1f3fc-200d-1f692,firefighter_medium-light_skin_tone
1f9d1-1f3fc-200d-1f680,astronaut_medium-light_skin_tone
1f9d1-1f3fc-200d-1f52c,scientist_medium-light_skin_tone
1f9d1-1f3fc-200d-1f527,mechanic_medium-light_skin_tone
1f9d1-1f3fc-200d-1f4bc,office_worker_medium-light_skin_tone
1f9d1-1f3fc-200d-1f4bb,technologist_medium-light_skin_tone
1f9d1-1f3fc-200d-1f3ed,factory_worker_medium-light_skin_tone
1f9d1-1f3fc-200d-1f3eb,teacher_medium-light_skin_tone
1f9d1-1f3fc-200d-1f3a8,artist_medium-light_skin_tone
1f9d1-1f3fc-200d-1f3a4,singer_medium-light_skin_tone
1f9d1-1f3fc-200d-1f393,student_medium-light_skin_tone
1f9d1-1f3fc-200d-1f384,mx_claus_medium-light_skin_tone
1f9d1-1f3fc-200d-1f37c,person_feeding_baby_medium-light_skin_tone
1f9d1-1f3fc-200d-1f373,cook_medium-light_skin_tone
1f9d1-1f3fc-200d-1f33e,farmer_medium-light_skin_tone
1f9d1-1f3fc,person_medium-light_skin_tone
1f9d1-1f3fb-200d-2764-200d-1f9d1-1f3ff,couple_with_heart_person_person_light_skin_tone_dark_skin_tone
1f9d1-1f3fb-200d-2764-200d-1f9d1-1f3fe,couple_with_heart_person_person_light_skin_tone_medium-dark_skin_tone
1f9d1-1f3fb-200d-2764-200d-1f9d1-1f3fd,couple_with_heart_person_person_light_skin_tone_medium_skin_tone
1f9d1-1f3fb-200d-2764-200d-1f9d1-1f3fc,couple_with_heart_person_person_light_skin_tone_medium-light_skin_tone
1f9d1-1f3fb-200d-2764-200d-1f48b-200d-1f9d1-1f3ff,kiss_person_person_light_skin_tone_dark_skin_tone
1f9d1-1f3fb-200d-2764-200d-1f48b-200d-1f9d1-1f3fe,kiss_person_person_light_skin_tone_medium-dark_skin_tone
1f9d1-1f3fb-200d-2764-200d-1f48b-200d-1f9d1-1f3fd,kiss_person_person_light_skin_tone_medium_skin_tone
1f9d1-1f3fb-200d-2764-200d-1f48b-200d-1f9d1-1f3fc,kiss_person_person_light_skin_tone_medium-light_skin_tone
1f9d1-1f3fb-200d-2708,pilot_light_skin_tone
1f9d1-1f3fb-200d-2696,judge_light_skin_tone
1f9d1-1f3fb-200d-2695,health_worker_light_skin_tone
1f9d1-1f3fb-200d-1f9bd,person_in_manual_wheelchair_light_skin_tone
1f9d1-1f3fb-200d-1f9bc,person_in_motorized_wheelchair_light_skin_tone
1f9d1-1f3fb-200d-1f9b3,person_light_skin_tone_white_hair
1f9d1-1f3fb-200d-1f9b2,person_light_skin_tone_bald
1f9d1-1f3fb-200d-1f9b1,person_light_skin_tone_curly_hair
1f9d1-1f3fb-200d-1f9b0,person_light_skin_tone_red_hair
1f9d1-1f3fb-200d-1f9af,person_with_white_cane_light_skin_tone
1f9d1-1f3fb-200d-1f91d-200d-1f9d1-1f3ff,people_holding_hands_light_skin_tone_dark_skin_tone
1f9d1-1f3fb-200d-1f91d-200d-1f9d1-1f3fe,people_holding_hands_light_skin_tone_medium-dark_skin_tone
1f9d1-1f3fb-200d-1f91d-200d-1f9d1-1f3fd,people_holding_hands_light_skin_tone_medium_skin_tone
1f9d1-1f3fb-200d-1f91d-200d-1f9d1-1f3fc,people_holding_hands_light_skin_tone_medium-light_skin_tone
1f9d1-1f3fb-200d-1f91d-200d-1f9d1-1f3fb,people_holding_hands_light_skin_tone
1f9d1-1f3fb-200d-1f692,firefighter_light_skin_tone
1f9d1-1f3fb-200d-1f680,astronaut_light_skin_tone
1f9d1-1f3fb-200d-1f52c,scientist_light_skin_tone
1f9d1-1f3fb-200d-1f527,mechanic_light_skin_tone
1f9d1-1f3fb-200d-1f4bc,office_worker_light_skin_tone
1f9d1-1f3fb-200d-1f4bb,technologist_light_skin_tone
1f9d1-1f3fb-200d-1f3ed,factory_worker_light_skin_tone
1f9d1-1f3fb-200d-1f3eb,teacher_light_skin_tone
1f9d1-1f3fb-200d-1f3a8,artist_light_skin_tone
1f9d1-1f3fb-200d-1f3a4,singer_light_skin_tone
1f9d1-1f3fb-200d-1f393,student_light_skin_tone
1f9d1-1f3fb-200d-1f384,mx_claus_light_skin_tone
1f9d1-1f3fb-200d-1f37c,person_feeding_baby_light_skin_tone
1f9d1-1f3fb-200d-1f373,cook_light_skin_tone
1f9d1-1f3fb-200d-1f33e,farmer_light_skin_tone
1f9d1-1f3fb,person_light_skin_tone
1f9d1,person
1f9d0,face_with_monocle
1f9cf-200d-2642,deaf_man
1f9cf-200d-2640,deaf_woman
1f9cf-1f3ff-200d-2642,deaf_man_dark_skin_tone
1f9cf-1f3ff-200d-2640,deaf_woman_dark_skin_tone
1f9cf-1f3ff,deaf_person_dark_skin_tone
1f9cf-1f3fe-200d-2642,deaf_man_medium-dark_skin_tone
1f9cf-1f3fe-200d-2640,deaf_woman_medium-dark_skin_tone
1f9cf-1f3fe,deaf_person_medium-dark_skin_tone
1f9cf-1f3fd-200d-2642,deaf_man_medium_skin_tone
1f9cf-1f3fd-200d-2640,deaf_woman_medium_skin_tone
1f9cf-1f3fd,deaf_person_medium_skin_tone
1f9cf-1f3fc-200d-2642,deaf_man_medium-light_skin_tone
1f9cf-1f3fc-200d-2640,deaf_woman_medium-light_skin_tone
1f9cf-1f3fc,deaf_person_medium-light_skin_tone
1f9cf-1f3fb-200d-2642,deaf_man_light_skin_tone
1f9cf-1f3fb-200d-2640,deaf_woman_light_skin_tone
1f9cf-1f3fb,deaf_person_light_skin_tone
1f9cf,deaf_person
1f9ce-200d-2642,man_kneeling
1f9ce-200d-2640,woman_kneeling
1f9ce-1f3ff-200d-2642,man_kneeling_dark_skin_tone
1f9ce-1f3ff-200d-2640,woman_kneeling_dark_skin_tone
1f9ce-1f3ff,person_kneeling_dark_skin_tone
1f9ce-1f3fe-200d-2642,man_kneeling_medium-dark_skin_tone
1f9ce-1f3fe-200d-2640,woman_kneeling_medium-dark_skin_tone
1f9ce-1f3fe,person_kneeling_medium-dark_skin_tone
1f9ce-1f3fd-200d-2642,man_kneeling_medium_skin_tone
1f9ce-1f3fd-200d-2640,woman_kneeling_medium_skin_tone
1f9ce-1f3fd,person_kneeling_medium_skin_tone
1f9ce-1f3fc-200d-2642,man_kneeling_medium-light_skin_tone
1f9ce-1f3fc-200d-2640,woman_kneeling_medium-light_skin_tone
1f9ce-1f3fc,person_kneeling_medium-light_skin_tone
1f9ce-1f3fb-200d-2642,man_kneeling_light_skin_tone
1f9ce-1f3fb-200d-2640,woman_kneeling_light_skin_tone
1f9ce-1f3fb,person_kneeling_light_skin_tone
1f9ce,person_kneeling
1f9cd-200d-2642,man_standing
1f9cd-200d-2640,woman_standing
1f9cd-1f3ff-200d-2642,man_standing_dark_skin_tone
1f9cd-1f3ff-200d-2640,woman_standing_dark_skin_tone
1f9cd-1f3ff,person_standing_dark_skin_tone
1f9cd-1f3fe-200d-2642,man_standing_medium-dark_skin_tone
1f9cd-1f3fe-200d-2640,woman_standing_medium-dark_skin_tone
1f9cd-1f3fe,person_standing_medium-dark_skin_tone
1f9cd-1f3fd-200d-2642,man_standing_medium_skin_tone
1f9cd-1f3fd-200d-2640,woman_standing_medium_skin_tone
1f9cd-1f3fd,person_standing_medium_skin_tone
1f9cd-1f3fc-200d-2642,man_standing_medium-light_skin_tone
1f9cd-1f3fc-200d-2640,woman_standing_medium-light_skin_tone
1f9cd-1f3fc,person_standing_medium-light_skin_tone
1f9cd-1f3fb-200d-2642,man_standing_light_skin_tone
1f9cd-1f3fb-200d-2640,woman_standing_light_skin_tone
1f9cd-1f3fb,person_standing_light_skin_tone
1f9cd,person_standing
1f9cb,bubble_tea
1f9ca,ice
1f9c9,mate
1f9c8,butter
1f9c7,waffle
1f9c6,falafel
1f9c5,onion
1f9c4,garlic
1f9c3,beverage_box
1f9c2,salt
1f9c1,cupcake
1f9c0,cheese_wedge
1f9bf,mechanical_leg
1f9be,mechanical_arm
1f9bd,manual_wheelchair
1f9bc,motorized_wheelchair
1f9bb-1f3ff,ear_with_hearing_aid_dark_skin_tone
1f9bb-1f3fe,ear_with_hearing_aid_medium-dark_skin_tone
1f9bb-1f3fd,ear_with_hearing_aid_medium_skin_tone
1f9bb-1f3fc,ear_with_hearing_aid_medium-light_skin_tone
1f9bb-1f3fb,ear_with_hearing_aid_light_skin_tone
1f9bb,ear_with_hearing_aid
1f9ba,safety_vest
1f9b9-200d-2642,man_supervillain
1f9b9-200d-2640,woman_supervillain
1f9b9-1f3ff-200d-2642,man_supervillain_dark_skin_tone
1f9b9-1f3ff-200d-2640,woman_supervillain_dark_skin_tone
1f9b9-1f3ff,supervillain_dark_skin_tone
1f9b9-1f3fe-200d-2642,man_supervillain_medium-dark_skin_tone
1f9b9-1f3fe-200d-2640,woman_supervillain_medium-dark_skin_tone
1f9b9-1f3fe,supervillain_medium-dark_skin_tone
1f9b9-1f3fd-200d-2642,man_supervillain_medium_skin_tone
1f9b9-1f3fd-200d-2640,woman_supervillain_medium_skin_tone
1f9b9-1f3fd,supervillain_medium_skin_tone
1f9b9-1f3fc-200d-2642,man_supervillain_medium-light_skin_tone
1f9b9-1f3fc-200d-2640,woman_supervillain_medium-light_skin_tone
1f9b9-1f3fc,supervillain_medium-light_skin_tone
1f9b9-1f3fb-200d-2642,man_supervillain_light_skin_tone
1f9b9-1f3fb-200d-2640,woman_supervillain_light_skin_tone
1f9b9-1f3fb,supervillain_light_skin_tone
1f9b9,supervillain
1f9b8-200d-2642,man_superhero
1f9b8-200d-2640,woman_superhero
1f9b8-1f3ff-200d-2642,man_superhero_dark_skin_tone
1f9b8-1f3ff-200d-2640,woman_superhero_dark_skin_tone
1f9b8-1f3ff,superhero_dark_skin_tone
1f9b8-1f3fe-200d-2642,man_superhero_medium-dark_skin_tone
1f9b8-1f3fe-200d-2640,woman_superhero_medium-dark_skin_tone
1f9b8-1f3fe,superhero_medium-dark_skin_tone
1f9b8-1f3fd-200d-2642,man_superhero_medium_skin_tone
1f9b8-1f3fd-200d-2640,woman_superhero_medium_skin_tone
1f9b8-1f3fd,superhero_medium_skin_tone
1f9b8-1f3fc-200d-2642,man_superhero_medium-light_skin_tone
1f9b8-1f3fc-200d-2640,woman_superhero_medium-light_skin_tone
1f9b8-1f3fc,superhero_medium-light_skin_tone
1f9b8-1f3fb-200d-2642,man_superhero_light_skin_tone
1f9b8-1f3fb-200d-2640,woman_superhero_light_skin_tone
1f9b8-1f3fb,superhero_light_skin_tone
1f9b8,superhero
1f9b7,tooth
1f9b6-1f3ff,foot_dark_skin_tone
1f9b6-1f3fe,foot_medium-dark_skin_tone
1f9b6-1f3fd,foot_medium_skin_tone
1f9b6-1f3fc,foot_medium-light_skin_tone
1f9b6-1f3fb,foot_light_skin_tone
1f9b6,foot
1f9b5-1f3ff,leg_dark_skin_tone
1f9b5-1f3fe,leg_medium-dark_skin_tone
1f9b5-1f3fd,leg_medium_skin_tone
1f9b5-1f3fc,leg_medium-light_skin_tone
1f9b5-1f3fb,leg_light_skin_tone
1f9b5,leg
1f9b4,bone
1f9af,white_cane
1f9ae,guide_dog
1f9ad,seal
1f9ac,bison
1f9ab,beaver
1f9aa,oyster
1f9a9,flamingo
1f9a8,skunk
1f9a7,orangutan
1f9a6,otter
1f9a5,sloth
1f9a4,dodo
1f9a3,mammoth
1f9a2,swan
1f9a1,badger
1f9a0,microbe
1f99f,mosquito
1f99e,lobster
1f99d,raccoon
1f99c,parrot
1f99b,hippopotamus
1f99a,peacock
1f999,llama
1f998,kangaroo
1f997,cricket
1f996,t-rex
1f995,sauropod
1f994,hedgehog
1f993,zebra
1f992,giraffe
1f991,squid
1f990,shrimp
1f98f,rhinoceros
1f98e,lizard
1f98d,gorilla
1f98c,deer
1f98b,butterfly
1f98a,fox
1f989,owl
1f988,shark
1f987,bat
1f986,duck
1f985,eagle
1f984,unicorn
1f983,turkey
1f982,scorpion
1f981,lion
1f980,crab
1f97f,flat_shoe
1f97e,hiking_boot
1f97d,goggles
1f97c,lab_coat
1f97b,sari
1f97a,pleading_face
1f978,disguised_face
1f977-1f3ff,ninja_dark_skin_tone
1f977-1f3fe,ninja_medium-dark_skin_tone
1f977-1f3fd,ninja_medium_skin_tone
1f977-1f3fc,ninja_medium-light_skin_tone
1f977-1f3fb,ninja_light_skin_tone
1f977,ninja
1f976,cold_face
1f975,hot_face
1f974,woozy_face
1f973,partying_face
1f972,smiling_face_with_tear
1f971,yawning_face
1f970,smiling_face_with_hearts
1f96f,bagel
1f96e,moon_cake
1f96d,mango
1f96c,leafy_green
1f96b,canned_food
1f96a,sandwich
1f969,cut_of_meat
1f968,pretzel
1f967,pie
1f966,broccoli
1f965,coconut
1f964,cup_with_straw
1f963,bowl_with_spoon
1f962,chopsticks
1f961,takeout_box
1f960,fortune_cookie
1f95f,dumpling
1f95e,pancakes
1f95d,kiwi_fruit
1f95c,peanuts
1f95b,glass_of_milk
1f95a,egg
1f959,stuffed_flatbread
1f958,shallow_pan_of_food
1f957,green_salad
1f956,baguette_bread
1f955,carrot
1f954,potato
1f953,bacon
1f952,cucumber
1f951,avocado
1f950,croissant
1f94f,flying_disc
1f94e,softball
1f94d,lacrosse
1f94c,curling_stone
1f94b,martial_arts_uniform
1f94a,boxing_glove
1f949,3rd_place_medal
1f948,2nd_place_medal
1f947,1st_place_medal
1f945,goal_net
1f944,spoon
1f943,tumbler_glass
1f942,clinking_glasses
1f941,drum
1f940,wilted_flower
1f93f,diving_mask
1f93e-200d-2642,man_playing_handball
1f93e-200d-2640,woman_playing_handball
1f93e-1f3ff-200d-2642,man_playing_handball_dark_skin_tone
1f93e-1f3ff-200d-2640,woman_playing_handball_dark_skin_tone
1f93e-1f3ff,person_playing_handball_dark_skin_tone
1f93e-1f3fe-200d-2642,man_playing_handball_medium-dark_skin_tone
1f93e-1f3fe-200d-2640,woman_playing_handball_medium-dark_skin_tone
1f93e-1f3fe,person_playing_handball_medium-dark_skin_tone
1f93e-1f3fd-200d-2642,man_playing_handball_medium_skin_tone
1f93e-1f3fd-200d-2640,woman_playing_handball_medium_skin_tone
1f93e-1f3fd,person_playing_handball_medium_skin_tone
1f93e-1f3fc-200d-2642,man_playing_handball_medium-light_skin_tone
1f93e-1f3fc-200d-2640,woman_playing_handball_medium-light_skin_tone
1f93e-1f3fc,person_playing_handball_medium-light_skin_tone
1f93e-1f3fb-200d-2642,man_playing_handball_light_skin_tone
1f93e-1f3fb-200d-2640,woman_playing_handball_light_skin_tone
1f93e-1f3fb,person_playing_handball_light_skin_tone
1f93e,person_playing_handball
1f93d-200d-2642,man_playing_water_polo
1f93d-200d-2640,woman_playing_water_polo
1f93d-1f3ff-200d-2642,man_playing_water_polo_dark_skin_tone
1f93d-1f3ff-200d-2640,woman_playing_water_polo_dark_skin_tone
1f93d-1f3ff,person_playing_water_polo_dark_skin_tone
1f93d-1f3fe-200d-2642,man_playing_water_polo_medium-dark_skin_tone
1f93d-1f3fe-200d-2640,woman_playing_water_polo_medium-dark_skin_tone
1f93d-1f3fe,person_playing_water_polo_medium-dark_skin_tone
1f93d-1f3fd-200d-2642,man_playing_water_polo_medium_skin_tone
1f93d-1f3fd-200d-2640,woman_playing_water_polo_medium_skin_tone
1f93d-1f3fd,person_playing_water_polo_medium_skin_tone
1f93d-1f3fc-200d-2642,man_playing_water_polo_medium-light_skin_tone
1f93d-1f3fc-200d-2640,woman_playing_water_polo_medium-light_skin_tone
1f93d-1f3fc,person_playing_water_polo_medium-light_skin_tone
1f93d-1f3fb-200d-2642,man_playing_water_polo_light_skin_tone
1f93d-1f3fb-200d-2640,woman_playing_water_polo_light_skin_tone
1f93d-1f3fb,person_playing_water_polo_light_skin_tone
1f93d,person_playing_water_polo
1f93c-200d-2642,men_wrestling
1f93c-200d-2640,women_wrestling
1f93c,people_wrestling
1f93a,person_fencing
1f939-200d-2642,man_juggling
1f939-200d-2640,woman_juggling
1f939-1f3ff-200d-2642,man_juggling_dark_skin_tone
1f939-1f3ff-200d-2640,woman_juggling_dark_skin_tone
1f939-1f3ff,person_juggling_dark_skin_tone
1f939-1f3fe-200d-2642,man_juggling_medium-dark_skin_tone
1f939-1f3fe-200d-2640,woman_juggling_medium-dark_skin_tone
1f939-1f3fe,person_juggling_medium-dark_skin_tone
1f939-1f3fd-200d-2642,man_juggling_medium_skin_tone
1f939-1f3fd-200d-2640,woman_juggling_medium_skin_tone
1f939-1f3fd,person_juggling_medium_skin_tone
1f939-1f3fc-200d-2642,man_juggling_medium-light_skin_tone
1f939-1f3fc-200d-2640,woman_juggling_medium-light_skin_tone
1f939-1f3fc,person_juggling_medium-light_skin_tone
1f939-1f3fb-200d-2642,man_juggling_light_skin_tone
1f939-1f3fb-200d-2640,woman_juggling_light_skin_tone
1f939-1f3fb,person_juggling_light_skin_tone
1f939,person_juggling
1f938-200d-2642,man_cartwheeling
1f938-200d-2640,woman_cartwheeling
1f938-1f3ff-200d-2642,man_cartwheeling_dark_skin_tone
1f938-1f3ff-200d-2640,woman_cartwheeling_dark_skin_tone
1f938-1f3ff,person_cartwheeling_dark_skin_tone
1f938-1f3fe-200d-2642,man_cartwheeling_medium-dark_skin_tone
1f938-1f3fe-200d-2640,woman_cartwheeling_medium-dark_skin_tone
1f938-1f3fe,person_cartwheeling_medium-dark_skin_tone
1f938-1f3fd-200d-2642,man_cartwheeling_medium_skin_tone
1f938-1f3fd-200d-2640,woman_cartwheeling_medium_skin_tone
1f938-1f3fd,person_cartwheeling_medium_skin_tone
1f938-1f3fc-200d-2642,man_cartwheeling_medium-light_skin_tone
1f938-1f3fc-200d-2640,woman_cartwheeling_medium-light_skin_tone
1f938-1f3fc,person_cartwheeling_medium-light_skin_tone
1f938-1f3fb-200d-2642,man_cartwheeling_light_skin_tone
1f938-1f3fb-200d-2640,woman_cartwheeling_light_skin_tone
1f938-1f3fb,person_cartwheeling_light_skin_tone
1f938,person_cartwheeling
1f937-200d-2642,man_shrugging
1f937-200d-2640,woman_shrugging
1f937-1f3ff-200d-2642,man_shrugging_dark_skin_tone
1f937-1f3ff-200d-2640,woman_shrugging_dark_skin_tone
1f937-1f3ff,person_shrugging_dark_skin_tone
1f937-1f3fe-200d-2642,man_shrugging_medium-dark_skin_tone
1f937-1f3fe-200d-2640,woman_shrugging_medium-dark_skin_tone
1f937-1f3fe,person_shrugging_medium-dark_skin_tone
1f937-1f3fd-200d-2642,man_shrugging_medium_skin_tone
1f937-1f3fd-200d-2640,woman_shrugging_medium_skin_tone
1f937-1f3fd,person_shrugging_medium_skin_tone
1f937-1f3fc-200d-2642,man_shrugging_medium-light_skin_tone
1f937-1f3fc-200d-2640,woman_shrugging_medium-light_skin_tone
1f937-1f3fc,person_shrugging_medium-light_skin_tone
1f937-1f3fb-200d-2642,man_shrugging_light_skin_tone
1f937-1f3fb-200d-2640,woman_shrugging_light_skin_tone
1f937-1f3fb,person_shrugging_light_skin_tone
1f937,person_shrugging
1f936-1f3ff,mrs_claus_dark_skin_tone
1f936-1f3fe,mrs_claus_medium-dark_skin_tone
1f936-1f3fd,mrs_claus_medium_skin_tone
1f936-1f3fc,mrs_claus_medium-light_skin_tone
1f936-1f3fb,mrs_claus_light_skin_tone
1f936,mrs_claus
1f935-200d-2642,man_in_tuxedo
1f935-200d-2640,woman_in_tuxedo
1f935-1f3ff-200d-2642,man_in_tuxedo_dark_skin_tone
1f935-1f3ff-200d-2640,woman_in_tuxedo_dark_skin_tone
1f935-1f3ff,person_in_tuxedo_dark_skin_tone
1f935-1f3fe-200d-2642,man_in_tuxedo_medium-dark_skin_tone
1f935-1f3fe-200d-2640,woman_in_tuxedo_medium-dark_skin_tone
1f935-1f3fe,person_in_tuxedo_medium-dark_skin_tone
1f935-1f3fd-200d-2642,man_in_tuxedo_medium_skin_tone
1f935-1f3fd-200d-2640,woman_in_tuxedo_medium_skin_tone
1f935-1f3fd,person_in_tuxedo_medium_skin_tone
1f935-1f3fc-200d-2642,man_in_tuxedo_medium-light_skin_tone
1f935-1f3fc-200d-2640,woman_in_tuxedo_medium-light_skin_tone
1f935-1f3fc,person_in_tuxedo_medium-light_skin_tone
1f935-1f3fb-200d-2642,man_in_tuxedo_light_skin_tone
1f935-1f3fb-200d-2640,woman_in_tuxedo_light_skin_tone
1f935-1f3fb,person_in_tuxedo_light_skin_tone
1f935,person_in_tuxedo
1f934-1f3ff,prince_dark_skin_tone
1f934-1f3fe,prince_medium-dark_skin_tone
1f934-1f3fd,prince_medium_skin_tone
1f934-1f3fc,prince_medium-light_skin_tone
1f934-1f3fb,prince_light_skin_tone
1f934,prince
1f933-1f3ff,selfie_dark_skin_tone
1f933-1f3fe,selfie_medium-dark_skin_tone
1f933-1f3fd,selfie_medium_skin_tone
1f933-1f3fc,selfie_medium-light_skin_tone
1f933-1f3fb,selfie_light_skin_tone
1f933,selfie
1f932-1f3ff,palms_up_together_dark_skin_tone
1f932-1f3fe,palms_up_together_medium-dark_skin_tone
1f932-1f3fd,palms_up_together_medium_skin_tone
1f932-1f3fc,palms_up_together_medium-light_skin_tone
1f932-1f3fb,palms_up_together_light_skin_tone
1f932,palms_up_together
1f931-1f3ff,breast-feeding_dark_skin_tone
1f931-1f3fe,breast-feeding_medium-dark_skin_tone
1f931-1f3fd,breast-feeding_medium_skin_tone
1f931-1f3fc,breast-feeding_medium-light_skin_tone
1f931-1f3fb,breast-feeding_light_skin_tone
1f931,breast-feeding
1f930-1f3ff,pregnant_woman_dark_skin_tone
1f930-1f3fe,pregnant_woman_medium-dark_skin_tone
1f930-1f3fd,pregnant_woman_medium_skin_tone
1f930-1f3fc,pregnant_woman_medium-light_skin_tone
1f930-1f3fb,pregnant_woman_light_skin_tone
1f930,pregnant_woman
1f92f,exploding_head
1f92e,face_vomiting
1f92d,face_with_hand_over_mouth
1f92c,face_with_symbols_on_mouth
1f92b,shushing_face
1f92a,zany_face
1f929,star-struck
1f928,face_with_raised_eyebrow
1f927,sneezing_face
1f926-200d-2642,man_facepalming
1f926-200d-2640,woman_facepalming
1f926-1f3ff-200d-2642,man_facepalming_dark_skin_tone
1f926-1f3ff-200d-2640,woman_facepalming_dark_skin_tone
1f926-1f3ff,person_facepalming_dark_skin_tone
1f926-1f3fe-200d-2642,man_facepalming_medium-dark_skin_tone
1f926-1f3fe-200d-2640,woman_facepalming_medium-dark_skin_tone
1f926-1f3fe,person_facepalming_medium-dark_skin_tone
1f926-1f3fd-200d-2642,man_facepalming_medium_skin_tone
1f926-1f3fd-200d-2640,woman_facepalming_medium_skin_tone
1f926-1f3fd,person_facepalming_medium_skin_tone
1f926-1f3fc-200d-2642,man_facepalming_medium-light_skin_tone
1f926-1f3fc-200d-2640,woman_facepalming_medium-light_skin_tone
1f926-1f3fc,person_facepalming_medium-light_skin_tone
1f926-1f3fb-200d-2642,man_facepalming_light_skin_tone
1f926-1f3fb-200d-2640,woman_facepalming_light_skin_tone
1f926-1f3fb,person_facepalming_light_skin_tone
1f926,person_facepalming
1f925,lying_face
1f924,drooling_face
1f923,rolling_on_the_floor_laughing
1f922,nauseated_face
1f921,clown_face
1f920,cowboy_hat_face
1f91f-1f3ff,love-you_gesture_dark_skin_tone
1f91f-1f3fe,love-you_gesture_medium-dark_skin_tone
1f91f-1f3fd,love-you_gesture_medium_skin_tone
1f91f-1f3fc,love-you_gesture_medium-light_skin_tone
1f91f-1f3fb,love-you_gesture_light_skin_tone
1f91f,love-you_gesture
1f91e-1f3ff,crossed_fingers_dark_skin_tone
1f91e-1f3fe,crossed_fingers_medium-dark_skin_tone
1f91e-1f3fd,crossed_fingers_medium_skin_tone
